    Ar 36  (n,g    )  Ar 37   4.19284E-01+- 1.37446E+01          Ar 36  (n,p    )  Cl 36   4.05796E-02+- 5.00000E+01
    Ar 36  (n,d    )  Cl 35   3.93247E-06+- 1.00000E+02          Ar 36  (n,h    )  S  34   1.72221E-11+- 9.00000E+01
    Ar 36  (n,a    )  S  33   2.64548E-02+- 5.89489E+01          Ar 36  (n,2p   )  S  35   9.28588E-10+- 2.00000E+02
    Ar 37  (n,2n   )  Ar 36   1.03999E-05+- 4.00000E+01          Ar 37  (n,na   )  S  33   2.91167E-07+- 1.00000E+02
    Ar 37  (n,np   )  Cl 36   7.17554E-08+- 1.00000E+02          Ar 37  (n,g    )  Ar 38   3.64735E-02+- 8.43282E+02
    Ar 37  (n,p    )  Cl 37   5.46036E+00+- 4.92420E+01          Ar 37  (n,d    )  Cl 36   1.01719E-06+- 1.00000E+02
    Ar 37  (n,t    )  Cl 35   1.31645E-12+- 6.00000E+01          Ar 37  (n,a    )  S  34   1.61471E+02+- 4.99825E+01
    Ar 37  (n,2a   )  Si 30   1.97496E-08+- 2.00000E+02          Ar 37  (n,2p   )  S  36   8.00753E-07+- 2.00000E+02
    Ar 37  (n,pa   )  P  33   1.31314E-10+- 2.00000E+02          Ar 38  (n,na   )  S  34   1.54863E-07+- 1.00000E+02
    Ar 38  (n,g    )  Ar 39   6.68146E-02+- 2.48209E+01          Ar 38  (n,p    )  Cl 38   1.42134E-04+- 7.21110E+01
    Ar 38  (n,p    )  Cl 38m  1.25261E-04+- 7.21110E+01          Ar 38  (n,d    )  Cl 37   2.85132E-08+- 1.00000E+02
    Ar 38  (n,a    )  S  35   1.46285E-03+- 6.00000E+01          Ar 39  (n,2n   )  Ar 38   7.08183E-04+- 4.00000E+01
    Ar 39  (n,na   )  S  35   4.77653E-08+- 1.00000E+02          Ar 39  (n,g    )  Ar 40   4.92156E+01+- 3.32968E+01
    Ar 39  (n,p    )  Cl 39   2.39324E-04+- 5.00000E+01          Ar 39  (n,d    )  Cl 38   6.92447E-11+- 1.16619E+02
    Ar 39  (n,t    )  Cl 37   7.12191E-11+- 6.00000E+01          Ar 39  (n,a    )  S  36   4.41913E+00+- 6.00000E+01
    Ar 40  (n,na   )  S  36   1.36338E-07+- 1.00000E+02          Ar 40  (n,g    )  Ar 41   5.70210E-02+- 9.84956E+00
    Ar 40  (n,p    )  Cl 40   1.17483E-06+- 3.00000E+01          Ar 40  (n,a    )  S  37   4.12244E-05+- 2.00000E+01
    Ar 41  (n,2n   )  Ar 40   1.47084E-03+- 4.00000E+01          Ar 41  (n,g    )  Ar 42   4.15188E-02+- 1.97734E+01
    Ar 41  (n,p    )  Cl 41   1.45435E-05+- 5.00000E+01          Ar 41  (n,a    )  S  38   1.60620E-05+- 6.00000E+01
